Switch ID,Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,Active Flow Entries,Packets Looked Up,Packets Matched,Label,Binary Label
1,1,4374,107248026,88633504,6170,2997,0,0,556,4,5,2,0,0,0,0,0,4,22844,22619,2,1
1,2,2696,63095360,57073416,4627,2997,0,0,556,4,5,3,0,0,0,0,0,4,22844,22619,2,1
1,3,5239,82280414,57068650,4569,2997,4,556,556,4,5,4,0,0,0,0,0,4,22844,22619,2,1
1,4,2473,12889420,31831286,3495,2997,4,556,556,4,5,5,0,0,0,0,0,4,22844,22619,2,1
2,1,4683,113559926,94940400,6406,2997,0,0,556,4,5,2,0,0,0,0,0,4,13131,12968,2,1
2,2,4569,57068650,82280414,5239,2997,4,556,556,4,5,3,0,0,0,0,0,4,13131,12968,2,1
7,1,10120,195853116,274882,2008,2997,4,556,556,4,5,3,0,0,0,0,0,4,17358,17119,2,1
7,2,2021,275388,31812590,3213,2996,4,556,556,4,5,4,0,0,0,0,0,4,17358,17119,2,1
12,1,4704,100977956,120140182,6873,3007,0,0,280,2,5,2,0,0,0,0,0,204,25810,25582,2,1
12,2,4914,126158456,94955640,6600,3007,0,0,280,2,5,3,0,0,0,0,0,204,25810,25582,2,1
12,3,4060,44453124,88637674,6194,3006,2,278,280,2,5,4,0,0,0,0,0,204,25810,25582,2,1
12,4,7719,126485554,113809170,6282,3006,2,278,280,2,5,5,0,0,0,0,0,204,25810,25582,2,1
10,1,3431,88310302,57105040,5084,3007,66,4356,5645088,134,5,2,0,1998,0,1998,0,8,21292,21065,2,1
10,2,3596,69446458,101204356,5947,3007,0,0,280,2,5,3,0,0,0,0,0,8,21292,21065,2,1
10,3,3635,44424522,69662570,4683,3006,2,278,280,2,5,4,0,0,0,0,0,8,21292,21065,2,1
10,4,6266,94930942,63370238,4686,3006,2,278,280,2,5,5,0,0,0,0,0,8,21292,21065,2,1
11,1,3415,82017768,69699710,5251,3007,132,5644808,4636,68,5,2,315067,6302618,315067,6302618,315067,9,12046,11879,2,1
11,2,4767,63375628,57054026,4311,3006,68,4636,5645088,134,5,3,0,0,0,0,0,9,12046,11879,2,1
3,1,3742,63164344,120101698,6319,3007,0,0,278,2,5,2,0,0,0,0,0,4,21265,21042,2,1
3,2,3262,69424158,82290210,5386,3007,0,0,278,2,5,3,0,0,0,0,0,4,21265,21042,2,1
3,3,3410,31825734,38146494,3832,3007,2,278,278,2,5,4,0,0,0,0,0,4,21265,21042,2,1
3,4,7947,157959252,101280880,7141,3007,2,278,278,2,5,5,0,0,0,0,0,4,21265,21042,2,1
4,1,7996,157963322,126506134,8019,3007,2,278,278,2,5,2,0,0,0,0,0,4,29440,29201,2,1
4,2,7141,101280880,157959252,7947,3007,2,278,278,2,5,3,0,0,0,0,0,4,29440,29201,2,1
4,3,12234,246326656,25529790,3347,3007,2,278,278,2,5,4,0,0,0,0,0,4,29440,29201,2,1
1,1,4374,107248026,88634338,6176,3007,0,0,278,2,5,2,0,0,0,0,0,4,22862,22637,2,1
1,2,2696,63095360,57074250,4633,3007,0,0,278,2,5,3,0,0,0,0,0,4,22862,22637,2,1
1,3,5245,82281248,57069484,4575,3007,2,278,278,2,5,4,0,0,0,0,0,4,22862,22637,2,1
1,4,2479,12890254,31832120,3501,3007,2,278,278,2,5,5,0,0,0,0,0,4,22862,22637,2,1
2,1,4683,113559926,94941234,6412,3007,0,0,278,2,5,2,0,0,0,0,0,4,13143,12980,2,1
2,2,4575,57069484,82281248,5245,3007,2,278,278,2,5,3,0,0,0,0,0,4,13143,12980,2,1
7,1,10126,195853950,275716,2014,3007,2,278,278,2,4,3,0,0,0,0,0,4,17382,17143,2,1
7,2,2027,276222,31813424,3219,3006,2,278,278,2,5,4,0,0,0,0,0,4,17382,17143,2,1
12,1,4708,100978220,120141344,6882,3017,3,190,602,5,4,2,0,0,0,0,0,204,25837,25609,2,1
12,2,4914,126158456,94956760,6608,3017,0,0,560,4,4,3,0,0,0,0,0,204,25837,25609,2,1
12,3,4066,44453958,88638794,6202,3016,2,278,560,4,5,4,0,0,0,0,0,204,25837,25609,2,1
12,4,7728,126486708,113810332,6291,3016,5,598,602,5,4,5,0,0,0,0,0,204,25837,25609,2,1
10,1,3431,88310302,57106160,5092,3017,0,0,560,4,4,2,0,1998,0,1998,0,8,21310,21083,2,1
10,2,3596,69446458,101205476,5955,3017,0,0,560,4,5,3,0,0,0,0,0,8,21310,21083,2,1
10,3,3641,44425356,69663690,4691,3016,2,278,560,4,5,4,0,0,0,0,0,8,21310,21083,2,1
10,4,6274,94932054,63371358,4694,3016,4,556,560,4,4,5,0,0,0,0,0,8,21310,21083,2,1
11,1,3415,82017768,69700830,5259,3017,0,0,560,4,5,2,0,6302618,0,6302618,0,9,12058,11891,2,1
11,2,4775,63376748,57055146,4319,3016,4,560,560,4,5,3,0,0,0,0,0,9,12058,11891,2,1
3,1,3742,63164344,120102532,6325,3017,0,0,278,2,4,2,0,0,0,0,0,4,21283,21060,2,1
3,2,3262,69424158,82291044,5392,3017,0,0,278,2,4,3,0,0,0,0,0,4,21283,21060,2,1
3,3,3418,31826846,38147328,3838,3017,4,556,278,2,4,4,0,0,0,0,0,4,21283,21060,2,1
3,4,7955,157960364,101281714,7147,3017,4,556,278,2,4,5,0,0,0,0,0,4,21283,21060,2,1
4,1,8005,157964476,126507288,8028,3017,5,598,598,5,5,2,0,0,0,0,0,4,29470,29231,2,1
4,2,7147,101281714,157960364,7955,3017,2,278,556,4,5,3,0,0,0,0,0,4,29470,29231,2,1
4,3,12241,246327532,25530902,3355,3017,3,320,556,4,5,4,0,0,0,0,0,4,29470,29231,2,1
1,1,4375,107248068,88635492,6185,3017,1,42,598,5,5,2,0,0,0,0,0,4,22888,22663,2,1
1,2,2696,63095360,57075362,4641,3017,0,0,556,4,5,3,0,0,0,0,0,4,22888,22663,2,1
1,3,5253,82282360,57070596,4583,3017,4,556,556,4,5,4,0,0,0,0,0,4,22888,22663,2,1
1,4,2487,12891366,31833232,3509,3017,4,556,556,4,5,5,0,0,0,0,0,4,22888,22663,2,1
2,1,4683,113559926,94942346,6420,3017,0,0,556,4,5,2,0,0,0,0,0,4,13157,12994,2,1
2,2,4583,57070596,82282360,5253,3017,4,556,556,4,5,3,0,0,0,0,0,4,13157,12994,2,1
7,1,10135,195855104,276828,2022,3017,5,598,556,4,5,3,0,0,0,0,0,4,17413,17174,2,1
7,2,2035,277334,31814536,3227,3016,4,556,556,4,5,4,0,0,0,0,0,4,17413,17174,2,1
12,1,524,6326710,18951193,911,314,0,0,560,4,5,2,0,0,0,0,0,6,3248,3090,2,1
12,2,382,12608948,49501,506,314,0,0,560,4,5,3,0,0,0,0,0,6,3248,3090,2,1
12,3,1499,25281937,18957115,990,314,4,556,560,4,5,4,0,0,0,0,0,6,3248,3090,2,1
12,4,283,34109,6351483,668,314,4,556,560,4,5,5,0,0,0,0,0,6,3248,3090,2,1
10,1,325,6313512,6346255,584,314,0,0,560,4,5,2,0,0,0,0,0,5,2559,2403,2,1
10,2,517,6326248,18951399,914,314,2,148,560,4,5,3,0,0,0,0,0,5,2559,2403,2,1
10,3,736,12647711,12660215,909,314,4,556,560,4,5,4,14,148,14,148,14,5,2559,2403,2,1
10,4,470,6338313,36343,313,314,4,556,708,6,5,5,0,0,0,0,0,5,2559,2403,2,1
11,1,489,12616006,6352537,679,314,0,0,560,4,5,2,0,0,0,0,0,4,1491,1375,2,1
11,2,290,34833,6338603,472,314,4,560,560,4,5,3,0,0,0,0,0,4,1491,1375,2,1
3,1,257,17354,12642219,652,314,0,0,556,4,5,2,0,0,0,0,0,4,3149,2996,2,1
3,2,585,12622318,12655723,859,314,0,0,556,4,5,3,0,0,0,0,0,4,3149,2996,2,1
3,3,465,6338199,6364177,850,314,4,556,556,4,5,4,0,0,0,0,0,4,3149,2996,2,1
3,4,1030,18958461,12661503,944,314,4,556,556,4,5,5,0,0,0,0,0,4,3149,2996,2,1
4,1,733,12647777,35549,291,314,4,556,704,6,5,2,0,0,0,0,0,7,2990,2833,2,1
4,2,944,12661503,18958461,1030,314,4,556,556,4,5,4,0,0,0,0,0,7,2990,2833,2,1
12,1,4708,100978220,120142184,6888,3027,0,0,560,4,5,2,0,0,0,0,0,204,25857,25629,2,1
12,2,4914,126158456,94957600,6614,3027,0,0,560,4,5,3,0,0,0,0,0,204,25857,25629,2,1
12,3,4074,44455070,88639634,6208,3026,4,556,560,4,5,4,0,0,0,0,0,204,25857,25629,2,1
12,4,7734,126487542,113811172,6297,3026,4,556,560,4,5,5,0,0,0,0,0,204,25857,25629,2,1
10,1,3533,88317054,63409626,5264,3027,71,4686,5645434,137,5,2,620,8676,620,8676,620,8,21602,21375,2,1
10,2,3762,75749084,101213068,6063,3027,133,5644874,5246,75,5,3,0,0,0,0,0,8,21602,21375,2,1
10,3,3649,44426468,69664530,4697,3026,4,556,560,4,5,4,0,0,0,0,0,8,21602,21375,2,1
10,4,6280,94932888,63372198,4700,3026,4,556,560,4,5,5,0,0,0,0,0,8,21602,21375,2,1
11,1,3415,82017768,69701670,5265,3027,0,0,560,4,5,2,0,0,0,0,0,7,12074,11907,2,1
11,2,4781,63377588,57055986,4325,3026,4,560,560,4,5,3,0,0,0,0,0,7,12074,11907,2,1
3,1,3742,63164344,120103644,6333,3027,0,0,556,4,5,2,0,0,0,0,0,4,21307,21084,2,1
3,2,3262,69424158,82292156,5400,3027,0,0,556,4,5,3,0,0,0,0,0,4,21307,21084,2,1
3,3,3424,31827680,38148440,3846,3027,4,556,556,4,5,4,0,0,0,0,0,4,21307,21084,2,1
3,4,7961,157961198,101282826,7155,3027,4,556,556,4,5,5,0,0,0,0,0,4,21307,21084,2,1
4,1,8011,157965310,126508122,8034,3027,4,556,556,4,5,2,0,0,0,0,0,4,29498,29259,2,1
4,2,7155,101282826,157961198,7961,3027,4,556,556,4,5,3,0,0,0,0,0,4,29498,29259,2,1
4,3,12249,246328644,25531736,3361,3027,4,556,556,4,5,4,0,0,0,0,0,4,29498,29259,2,1
1,1,4375,107248068,88636326,6191,3027,0,0,556,4,5,2,0,0,0,0,0,4,22906,22681,2,1
1,2,2696,63095360,57076196,4647,3027,0,0,556,4,5,3,0,0,0,0,0,4,22906,22681,2,1
1,3,5259,82283194,57071430,4589,3027,4,556,556,4,5,4,0,0,0,0,0,4,22906,22681,2,1
1,4,2493,12892200,31834066,3515,3027,4,556,556,4,5,5,0,0,0,0,0,4,22906,22681,2,1
2,1,4683,113559926,94943180,6426,3027,0,0,556,4,5,2,0,0,0,0,0,4,13171,13008,2,1
2,2,4589,57071430,82283194,5259,3027,4,556,556,4,5,3,0,0,0,0,0,4,13171,13008,2,1
7,1,10141,195855938,277662,2028,3027,4,556,556,4,4,3,0,0,0,0,0,4,17439,17200,2,1
7,2,2041,278168,31815370,3233,3026,4,556,556,4,5,4,0,0,0,0,0,4,17439,17200,2,1
12,1,4708,100978220,120143024,6894,3037,0,0,560,4,5,2,0,0,0,0,0,204,25876,25648,2,1
12,2,4914,126158456,94958440,6620,3037,0,0,560,4,5,3,0,0,0,0,0,204,25876,25648,2,1
12,3,4080,44455904,88640474,6214,3036,4,556,560,4,5,4,0,0,0,0,0,204,25876,25648,2,1
12,4,7741,126488418,113812012,6303,3036,5,598,560,4,5,5,0,0,0,0,0,204,25876,25648,2,1
10,1,3533,88317054,63410466,5270,3037,0,0,560,4,5,2,0,8676,0,8676,0,8,21621,21394,2,1
10,2,3762,75749084,101213908,6069,3037,0,0,560,4,5,3,0,0,0,0,0,8,21621,21394,2,1
10,3,3655,44427302,69665412,4704,3036,4,556,602,5,5,4,0,0,0,0,0,8,21621,21394,2,1
10,4,6286,94933722,63373038,4706,3036,4,556,560,4,5,5,0,0,0,0,0,8,21621,21394,2,1
11,1,3419,82018032,69702552,5272,3037,3,190,602,5,5,2,0,0,0,0,0,7,12091,11924,2,1
11,2,4787,63378428,57056868,4332,3036,4,560,602,5,5,3,0,0,0,0,0,7,12091,11924,2,1
3,1,3742,63164344,120104478,6339,3037,0,0,556,4,5,2,0,0,0,0,0,4,21327,21104,2,1
3,2,3263,69424200,82293032,5407,3037,1,42,598,5,5,3,0,0,0,0,0,4,21327,21104,2,1
3,3,3430,31828514,38149274,3852,3037,4,556,556,4,5,4,0,0,0,0,0,4,21327,21104,2,1
3,4,7968,157962074,101283660,7161,3037,5,598,556,4,5,5,0,0,0,0,0,4,21327,21104,2,1
4,1,8017,157966144,126508956,8040,3037,4,556,556,4,5,2,0,0,0,0,0,4,29523,29284,2,1
4,2,7161,101283660,157962074,7968,3037,4,556,598,5,5,3,0,0,0,0,0,4,29523,29284,2,1
4,3,12256,246329520,25532570,3367,3037,5,598,556,4,5,4,0,0,0,0,0,4,29523,29284,2,1
1,1,4375,107248068,88637160,6197,3037,0,0,556,4,5,2,0,0,0,0,0,4,22924,22699,2,1
1,2,2696,63095360,57077030,4653,3037,0,0,556,4,5,3,0,0,0,0,0,4,22924,22699,2,1
1,3,5265,82284028,57072264,4595,3037,4,556,556,4,5,4,0,0,0,0,0,4,22924,22699,2,1
1,4,2499,12893034,31834900,3521,3037,4,556,556,4,5,5,0,0,0,0,0,4,22924,22699,2,1
2,1,4683,113559926,94944014,6432,3037,0,0,556,4,5,2,0,0,0,0,0,4,13183,13020,2,1
2,2,4595,57072264,82284028,5265,3037,4,556,556,4,5,3,0,0,0,0,0,4,13183,13020,2,1
7,1,10147,195856772,278496,2034,3037,4,556,556,4,5,3,0,0,0,0,0,4,17463,17224,2,1
7,2,2047,279002,31816204,3239,3036,4,556,556,4,5,4,0,0,0,0,0,4,17463,17224,2,1
12,1,4708,100978220,120144086,6903,3047,0,0,428,4,5,2,0,0,0,0,0,204,25899,25671,2,1
12,2,4918,126158720,94959322,6627,3047,3,190,322,3,5,3,0,0,0,0,0,204,25899,25671,2,1
12,3,4086,44456738,88641314,6220,3046,4,556,280,2,5,4,0,0,0,0,0,204,25899,25671,2,1
12,4,7748,126489294,113812894,6310,3046,3,320,322,3,5,5,0,0,0,0,0,204,25899,25671,2,1
10,1,3533,88317054,63411306,5276,3047,0,0,280,2,4,2,199,1998,199,1998,199,6,21639,21412,2,1
10,2,3762,75749084,101214748,6075,3047,0,0,280,2,4,3,0,0,0,0,0,6,21639,21412,2,1
10,3,3661,44428136,69666252,4710,3046,4,556,280,2,4,4,0,0,0,0,0,6,21639,21412,2,1
10,4,6292,94934556,63373878,4712,3046,2,278,280,2,4,5,0,0,0,0,0,6,21639,21412,2,1
11,1,3419,82018032,69703392,5278,3047,0,0,280,2,5,2,0,0,0,0,0,7,12103,11936,2,1
11,2,4793,63379268,57057708,4338,3046,2,280,280,2,5,3,0,0,0,0,0,7,12103,11936,2,1
3,1,3742,63164344,120105312,6345,3047,0,0,556,4,5,2,0,0,0,0,0,4,21345,21122,2,1
3,2,3263,69424200,82293866,5413,3047,0,0,556,4,5,3,0,0,0,0,0,4,21345,21122,2,1
3,3,3436,31829348,38150108,3858,3047,2,278,556,4,5,4,0,0,0,0,0,4,21345,21122,2,1
3,4,7974,157962908,101284494,7167,3047,2,278,556,4,5,5,0,0,0,0,0,4,21345,21122,2,1
4,1,8024,157967020,126509832,8047,3047,3,320,320,3,5,2,0,0,0,0,0,4,29548,29309,2,1
4,2,7167,101284494,157962908,7974,3047,4,556,278,2,5,3,0,0,0,0,0,4,29548,29309,2,1
4,3,12263,246330396,25533404,3373,3047,5,598,278,2,4,4,0,0,0,0,0,4,29548,29309,2,1
1,1,4376,107248110,88638036,6204,3047,1,42,320,3,5,2,0,0,0,0,0,4,22944,22719,2,1
1,2,2696,63095360,57077864,4659,3047,0,0,278,2,5,3,0,0,0,0,0,4,22944,22719,2,1
1,3,5271,82284862,57073098,4601,3047,2,278,278,2,5,4,0,0,0,0,0,4,22944,22719,2,1
1,4,2505,12893868,31835734,3527,3047,2,278,278,2,5,5,0,0,0,0,0,4,22944,22719,2,1
2,1,4683,113559926,94944848,6438,3047,0,0,278,2,5,2,0,0,0,0,0,4,13195,13032,2,1
2,2,4601,57073098,82284862,5271,3047,2,278,278,2,5,3,0,0,0,0,0,4,13195,13032,2,1
7,1,10154,195857648,279330,2040,3047,3,320,278,2,5,3,0,0,0,0,0,4,17488,17249,2,1
7,2,2053,279836,31817038,3245,3046,2,278,278,2,5,4,0,0,0,0,0,4,17488,17249,2,1
12,1,4708,100978220,120144926,6909,3057,0,0,280,2,5,2,0,0,0,0,0,204,25917,25689,2,1
12,2,4918,126158720,94960162,6633,3057,0,0,280,2,5,3,0,0,0,0,0,204,25917,25689,2,1
12,3,4092,44457572,88642154,6226,3056,2,278,280,2,5,4,0,0,0,0,0,204,25917,25689,2,1
12,4,7754,126490128,113813734,6316,3056,2,278,280,2,5,5,0,0,0,0,0,204,25917,25689,2,1
10,1,3533,88317054,63412146,5282,3057,0,0,280,2,5,2,554,8016,554,8016,554,8,21916,21689,2,1
10,2,3929,82051776,101221680,6173,3057,133,5644874,4306,63,5,3,630175,6302618,630175,6302618,630175,8,21916,21689,2,1
10,3,3667,44428970,75969784,4883,3056,2,278,5645154,135,5,4,0,0,0,0,0,8,21916,21689,2,1
10,4,6390,94941482,63374718,4718,3056,63,4304,280,2,5,5,0,0,0,0,0,8,21916,21689,2,1
11,1,3419,82018032,69704232,5284,3057,0,0,280,2,5,2,0,0,0,0,0,7,12115,11948,2,1
11,2,4799,63380108,57058548,4344,3056,2,280,280,2,5,3,0,0,0,0,0,7,12115,11948,2,1
3,1,3834,63170436,126408838,6518,3057,61,4026,5645152,135,5,2,0,0,0,0,0,6,21622,21399,2,1
3,2,3263,69424200,82294700,5419,3057,0,0,278,2,5,3,0,0,0,0,0,6,21622,21399,2,1
3,3,3442,31830182,38150942,3864,3057,2,278,278,2,5,4,0,0,0,0,0,6,21622,21399,2,1
3,4,8147,164266434,101291420,7265,3057,135,5645152,4304,63,5,5,0,0,0,0,0,6,21622,21399,2,1
4,1,8030,157967854,126510666,8053,3057,2,278,278,2,5,2,0,0,0,0,0,6,29832,29593,2,1
4,2,7265,101291420,164266434,8147,3057,66,4502,5776422,138,5,3,0,0,0,0,0,6,29832,29593,2,1
4,3,12436,252633922,25540330,3471,3057,138,5776422,4502,66,5,4,0,0,0,0,0,6,29832,29593,2,1
1,1,4376,107248110,88638870,6210,3057,0,0,278,2,5,2,0,0,0,0,0,4,22962,22737,2,1
1,2,2696,63095360,57078698,4665,3057,0,0,278,2,5,3,0,0,0,0,0,4,22962,22737,2,1
1,3,5277,82285696,57073932,4607,3057,2,278,278,2,5,4,0,0,0,0,0,4,22962,22737,2,1
1,4,2511,12894702,31836568,3533,3057,2,278,278,2,5,5,0,0,0,0,0,4,22962,22737,2,1
2,1,4683,113559926,94945682,6444,3057,0,0,278,2,5,2,0,0,0,0,0,4,13207,13044,2,1
2,2,4607,57073932,82285696,5277,3057,2,278,278,2,5,3,0,0,0,0,0,4,13207,13044,2,1
7,1,10160,195858482,280164,2046,3057,2,278,278,2,5,3,0,0,0,0,0,4,17512,17273,2,1
7,2,2059,280670,31817872,3251,3056,2,278,278,2,5,4,0,0,0,0,0,4,17512,17273,2,1
12,1,4712,100978484,120146088,6918,3067,3,190,602,5,5,2,0,0,0,0,0,204,25944,25716,2,1
12,2,4918,126158720,94961282,6641,3067,0,0,560,4,5,3,0,0,0,0,0,204,25944,25716,2,1
12,3,4100,44458684,88643274,6234,3066,4,556,560,4,5,4,0,0,0,0,0,204,25944,25716,2,1
12,4,7763,126491282,113814896,6325,3066,5,598,602,5,5,5,0,0,0,0,0,204,25944,25716,2,1
10,1,3533,88317054,63413266,5290,3067,0,0,560,4,5,2,0,8016,0,8016,0,8,21938,21711,2,1
10,2,3929,82051776,101222800,6181,3067,0,0,560,4,5,3,0,6302618,0,6302618,0,8,21938,21711,2,1
10,3,3675,44430082,75970904,4891,3066,4,556,560,4,5,4,0,0,0,0,0,8,21938,21711,2,1
10,4,6398,94942594,63375838,4726,3066,4,556,560,4,5,5,0,0,0,0,0,8,21938,21711,2,1
11,1,3419,82018032,69705352,5292,3067,0,0,560,4,5,2,0,0,0,0,0,7,12131,11964,2,1
11,2,4807,63381228,57059668,4352,3066,4,560,560,4,5,3,0,0,0,0,0,7,12131,11964,2,1
3,1,3834,63170436,126409950,6526,3067,0,0,556,4,5,2,0,0,0,0,0,6,21646,21423,2,1
3,2,3263,69424200,82295812,5427,3067,0,0,556,4,5,3,0,0,0,0,0,6,21646,21423,2,1
3,3,3450,31831294,38152054,3872,3067,4,556,556,4,5,4,0,0,0,0,0,6,21646,21423,2,1
3,4,8155,164267546,101292532,7273,3067,4,556,556,4,5,5,0,0,0,0,0,6,21646,21423,2,1
4,1,8039,157969008,126511820,8062,3067,5,598,598,5,5,2,0,0,0,0,0,6,29862,29623,2,1
4,2,7273,101292532,164267546,8155,3067,4,556,556,4,5,3,0,6018,0,6018,0,6,29862,29623,2,1
4,3,12445,252635076,25541442,3479,3067,5,598,556,4,5,4,0,0,0,0,0,6,29862,29623,2,1
1,1,4377,107248152,88640024,6219,3067,1,42,598,5,5,2,0,0,0,0,0,4,22988,22763,2,1
1,2,2696,63095360,57079810,4673,3067,0,0,556,4,5,3,0,0,0,0,0,4,22988,22763,2,1
1,3,5285,82286808,57075044,4615,3067,4,556,556,4,5,4,0,0,0,0,0,4,22988,22763,2,1
1,4,2519,12895814,31837680,3541,3067,4,556,556,4,5,5,0,0,0,0,0,4,22988,22763,2,1
2,1,4683,113559926,94946794,6452,3067,0,0,556,4,4,2,0,0,0,0,0,4,13221,13058,2,1
2,2,4615,57075044,82286808,5285,3067,4,556,556,4,4,3,0,0,0,0,0,4,13221,13058,2,1
7,1,10169,195859636,281276,2054,3067,5,598,556,4,5,3,0,0,0,0,0,4,17543,17304,2,1
7,2,2067,281782,31818984,3259,3066,4,556,556,4,5,4,0,0,0,0,0,4,17543,17304,2,1
12,1,4712,100978484,120146928,6924,3077,0,0,560,4,5,2,0,0,0,0,0,204,25964,25736,2,1
12,2,4918,126158720,94962122,6647,3077,0,0,560,4,5,3,0,0,0,0,0,204,25964,25736,2,1
12,3,4106,44459518,88644114,6240,3076,4,556,560,4,5,4,0,0,0,0,0,204,25964,25736,2,1
12,4,7769,126492116,113815736,6331,3076,4,556,560,4,5,5,0,0,0,0,0,204,25964,25736,2,1
10,1,3699,94619680,63420726,5396,3077,135,5776078,5312,76,5,2,0,814,0,814,0,7,22212,21985,2,1
10,2,3929,82051776,101223640,6187,3077,0,0,560,4,5,3,0,0,0,0,0,7,22212,21985,2,1
10,3,3681,44430916,75971744,4897,3076,4,556,560,4,5,4,0,0,0,0,0,7,22212,21985,2,1
10,4,6504,94950048,69679304,4898,3076,76,5308,5776638,139,4,5,0,0,0,0,0,7,22212,21985,2,1
11,1,3419,82018032,69706192,5298,3077,0,0,560,4,5,2,0,0,0,0,0,7,12143,11976,2,1
11,2,4813,63382068,57060508,4358,3076,4,560,560,4,5,3,0,0,0,0,0,7,12143,11976,2,1
3,1,3834,63170436,126410784,6532,3077,0,0,556,4,5,2,0,0,0,0,0,4,21664,21441,2,1
3,2,3263,69424200,82296646,5433,3077,0,0,556,4,5,3,0,0,0,0,0,4,21664,21441,2,1
3,3,3456,31832128,38152888,3878,3077,4,556,556,4,5,4,0,0,0,0,0,4,21664,21441,2,1
3,4,8161,164268380,101293366,7279,3077,4,556,556,4,5,5,0,0,0,0,0,4,21664,21441,2,1
4,1,8045,157969842,132815280,8234,3077,4,556,5776634,139,5,2,0,0,0,0,0,5,30056,29817,2,1
4,2,7279,101293366,164268380,8161,3077,4,556,556,4,5,3,0,0,0,0,0,5,30056,29817,2,1
4,3,12617,258938536,25542276,3485,3077,139,5776634,556,4,5,4,0,0,0,0,0,5,30056,29817,2,1
1,1,4477,107254772,94943484,6391,3077,72,4752,5776634,139,5,2,0,0,0,0,0,6,23272,23047,2,1
1,2,2696,63095360,57080644,4679,3077,0,0,556,4,5,3,0,0,0,0,0,6,23272,23047,2,1
1,3,5291,82287642,57075878,4621,3077,4,556,556,4,5,4,475,6546,475,6546,475,6,23272,23047,2,1
1,4,2525,12896648,31845134,3647,3077,4,556,5308,76,5,5,0,0,0,0,0,6,23272,23047,2,1
2,1,4683,113559926,94947628,6458,3077,0,0,556,4,5,2,0,0,0,0,0,4,13235,13072,2,1
2,2,4621,57075878,82287642,5291,3077,4,556,556,4,4,3,0,0,0,0,0,4,13235,13072,2,1
7,1,10175,195860470,282110,2060,3077,4,556,556,4,5,3,0,0,0,0,0,4,17569,17330,2,1
7,2,2073,282616,31819818,3265,3076,4,556,556,4,5,4,0,0,0,0,0,4,17569,17330,2,1
12,1,4712,100978484,120147768,6930,3087,0,0,280,2,5,2,0,0,0,0,0,204,25982,25754,2,1
12,2,4918,126158720,94962962,6653,3087,0,0,280,2,5,3,0,0,0,0,0,204,25982,25754,2,1
12,3,4112,44460352,88644954,6246,3086,4,556,280,2,5,4,0,0,0,0,0,204,25982,25754,2,1
12,4,7775,126492950,113816576,6337,3086,2,278,280,2,5,5,0,0,0,0,0,204,25982,25754,2,1
10,1,3699,94619680,63421566,5402,3087,0,0,280,2,5,2,630175,6303432,630175,6303432,630175,9,22508,22281,2,1
10,2,4028,82058330,107527172,6360,3087,70,4620,5776424,138,5,3,0,0,0,0,0,9,22508,22281,2,1
10,3,3687,44431750,75972584,4903,3086,4,556,280,2,5,4,594,6309032,594,6309032,594,9,22508,22281,2,1
10,4,6677,101253574,69686698,5003,3086,138,5776422,4900,72,5,5,0,0,0,0,0,9,22508,22281,2,1
11,1,3419,82018032,69707032,5304,3087,0,0,280,2,5,2,0,0,0,0,0,7,12155,11988,2,1
11,2,4819,63382908,57061348,4364,3086,2,280,280,2,5,3,0,0,0,0,0,7,12155,11988,2,1
3,1,3834,63170436,126411618,6538,3087,0,0,556,4,5,2,0,0,0,0,0,5,21849,21626,2,1
3,2,3263,69424200,82297480,5439,3087,0,0,556,4,5,3,0,0,0,0,0,5,21849,21626,2,1
3,3,3629,38135654,38153722,3884,3087,138,5776422,556,4,5,4,0,0,0,0,0,5,21849,21626,2,1
3,4,8167,164269214,107596892,7452,3087,2,278,5776700,140,4,5,0,0,0,0,0,5,21849,21626,2,1
4,1,8051,157970676,132816114,8240,3087,2,278,278,2,5,2,0,0,0,0,0,6,30247,30008,2,1
4,2,7452,107596892,164269214,8167,3087,140,5776700,278,2,5,3,0,0,0,0,0,6,30247,30008,2,1
4,3,12623,258939370,31845802,3658,3087,4,556,5776422,138,5,4,0,0,0,0,0,6,30247,30008,2,1
1,1,4477,107254772,94944318,6397,3087,0,0,278,2,5,2,0,0,0,0,0,7,23389,23164,2,1
1,2,2696,63095360,57081478,4685,3087,0,0,278,2,5,3,0,0,0,0,0,7,23389,23164,2,1
1,3,5297,82288476,57083266,4726,3087,2,278,4898,72,5,4,0,6546,0,6546,0,7,23389,23164,2,1
1,4,2630,12904036,31845968,3653,3087,72,4898,278,2,5,5,0,0,0,0,0,7,23389,23164,2,1
2,1,4850,119862618,94955016,6563,3087,136,5776144,4898,72,5,2,0,0,0,0,0,6,13513,13350,2,1
2,2,4726,57083266,82288476,5297,3087,72,4898,278,2,5,3,0,0,0,0,0,6,13513,13350,2,1
7,1,10181,195861304,282944,2066,3087,2,278,278,2,5,3,0,0,0,0,0,5,17692,17453,2,1
7,2,2079,283450,31827206,3370,3086,2,278,4898,72,5,4,0,0,0,0,0,5,17692,17453,2,1
12,1,4712,100978484,120148608,6936,3097,0,0,280,2,5,2,0,0,0,0,0,204,26000,25772,2,1
